time
1972-10-05T02:48:00.000Z
1972-10-17T01:22:00.000Z
1972-10-29T06:00:00.000Z
1972-11-11T00:27:00.000Z
1972-11-19T02:11:00.000Z
1972-11-27T00:28:00.000Z
1972-12-04T01:06:00.000Z
