time
1967-09-02T05:11:00.000Z
1967-09-12T11:34:00.000Z
1967-09-19T10:36:00.000Z
1967-09-27T06:45:00.000Z
1967-10-05T08:34:00.000Z
1967-10-16T11:11:00.000Z
1967-10-31T02:45:00.000Z
