time,comment
1967-12-10T00:00:00.000Z,no_time
1967-12-11T00:00:00.000Z,no_time
1967-12-12T00:00:00.000Z,no_time
1967-12-13T14:20:00.000Z,service_time
1967-12-14T14:20:00.000Z,service_time
1967-12-23T18:19:00.000Z,service_time
1968-01-04T00:00:00.000Z,no_time
1968-01-19T16:36:00.000Z,service_time
1968-02-03T18:25:00.000Z,service_time
1968-02-10T12:08:00.000Z,service_time
1968-02-22T18:30:00.000Z,service_time
