time,comment
1967-09-24T12:31:00.000Z,service_time
1967-09-29T18:48:00.000Z,service_time
1967-10-07T13:32:00.000Z,service_time
1967-10-14T19:52:00.000Z,service_time
1967-10-21T19:46:00.000Z,service_time
1967-10-28T15:21:00.000Z,service_time
1967-11-04T20:09:00.000Z,service_time
1967-11-11T19:59:00.000Z,service_time
1967-11-18T20:53:00.000Z,service_time
1967-11-25T18:56:00.000Z,service_time
1967-12-03T14:07:00.000Z,service_time
