time,comment
1966-07-27T15:25:00.000Z,service_time
1966-08-08T00:00:00.000Z,no_time
1966-08-18T15:15:00.000Z,service_time
1966-08-23T22:35:00.000Z,service_time
1966-09-01T19:04:00.000Z,service_time
1966-09-10T16:41:00.000Z,service_time
1966-09-18T16:13:00.000Z,service_time
1966-09-25T15:11:00.000Z,service_time
1966-10-02T17:24:00.000Z,service_time
1966-10-09T17:41:00.000Z,service_time
1966-10-16T15:52:00.000Z,service_time
1966-10-23T19:13:00.000Z,service_time
