time,comment
1966-04-29T15:32:00.000Z,service_time
1966-05-11T21:50:00.000Z,service_time
1966-05-18T00:00:00.000Z,no_time
1966-05-26T00:00:00.000Z,no_time
1966-06-03T17:36:00.000Z,service_time
1966-06-11T20:27:00.000Z,service_time
1966-06-17T20:18:00.000Z,service_time
1966-07-02T18:31:00.000Z,service_time
