time,comment
1968-08-29T21:43:00.000Z,service_time:assumed_is_gmt
1968-09-25T22:29:00.000Z,service_time:assumed_is_gmt
1968-10-04T22:46:00.000Z,service_time:assumed_is_gmt
1968-10-12T19:27:00.000Z,service_time:assumed_is_gmt
1968-10-18T22:45:00.000Z,service_time:assumed_is_gmt
1968-10-31T22:13:00.000Z,service_time:assumed_is_gmt
1968-11-08T16:53:00.000Z,service_time:assumed_is_gmt
