time,comment
1966-02-20T15:33:00.000Z,service_time
1966-03-02T15:33:00.000Z,no_time
1966-03-11T15:45:00.000Z,service_time
1966-03-29T20:40:00.000Z,service_time
1966-04-05T20:00:00.000Z,service_time
1966-04-12T21:28:00.000Z,service_time
1966-04-20T19:42:00.000Z,service_time
1966-04-27T18:46:00.000Z,service_time
