time
1968-09-07T00:45:00.000Z
1968-09-14T00:56:00.000Z
1968-09-21T00:55:00.000Z
1968-09-28T01:09:00.000Z
1968-10-05T01:02:00.000Z
1968-10-12T01:17:00.000Z
1968-10-19T01:00:00.000Z
1968-10-26T01:36:00.000Z
1968-11-02T01:06:00.000Z
1968-11-09T01:50:00.000Z
1968-11-16T01:07:00.000Z
