time
1972-04-22T00:53:00.000Z
1972-04-29T01:16:00.000Z
1972-05-06T01:05:00.000Z
1972-05-13T01:00:00.000Z
1972-05-20T00:49:00.000Z
1972-05-27T00:52:00.000Z
1972-06-03T00:41:00.000Z
1972-06-10T00:47:00.000Z
1972-06-17T00:42:00.000Z
1972-06-24T00:59:00.000Z
