time
1970-06-20T01:04:00.000Z
1970-06-27T00:55:00.000Z
1970-07-04T01:20:00.000Z
1970-07-11T00:35:00.000Z
1970-07-18T01:08:00.000Z
1970-07-25T00:43:00.000Z
1970-08-01T00:46:00.000Z
1970-08-08T01:22:00.000Z
1970-08-15T00:41:00.000Z
1970-08-26T06:18:00.000Z
