time
1972-09-16T00:47:00.000Z
1972-09-23T01:06:00.000Z
1972-09-30T01:04:00.000Z
1972-10-07T00:33:00.000Z
1972-10-14T01:13:00.000Z
1972-10-28T01:12:00.000Z
1972-11-04T01:11:00.000Z
1972-11-11T00:56:00.000Z
1972-11-18T00:41:00.000Z
1972-11-25T00:47:00.000Z
