time
1972-07-01T01:00:00.000Z
1972-07-08T00:23:00.000Z
1972-07-15T00:55:00.000Z
1972-07-22T00:52:00.000Z
1972-07-29T00:59:00.000Z
1972-08-05T00:43:00.000Z
1972-08-12T01:08:00.000Z
1972-08-26T01:19:00.000Z
1972-09-02T00:51:00.000Z
1972-09-09T00:48:00.000Z
