time
1970-04-04T00:55:00.000Z
1970-04-11T00:50:00.000Z
1970-04-18T00:52:00.000Z
1970-04-25T00:53:00.000Z
1970-05-02T00:30:00.000Z
1970-05-09T00:56:00.000Z
1970-05-16T01:08:00.000Z
1970-05-23T01:09:00.000Z
1970-05-30T01:00:00.000Z
1970-06-06T01:00:00.000Z
1970-06-13T00:45:00.000Z
