time
1972-12-02T05:50:00.000Z
1972-12-09T00:37:00.000Z
1972-12-16T01:03:00.000Z
1972-12-23T00:40:00.000Z
1972-12-30T01:12:00.000Z
1973-01-06T00:46:00.000Z
1973-01-13T01:14:00.000Z
1973-01-27T00:53:00.000Z
1973-02-03T00:26:00.000Z
1973-02-10T00:57:00.000Z
