time
1967-09-17T00:55:00.000Z
1967-09-23T01:06:00.000Z
1967-09-30T01:11:00.000Z
1967-10-07T01:19:00.000Z
1967-10-14T00:47:00.000Z
1967-10-18T05:10:00.000Z
1967-10-21T01:03:00.000Z
1967-10-28T01:18:00.000Z
1967-11-04T02:04:00.000Z
1967-11-11T01:23:00.000Z
1967-11-18T01:05:00.000Z
1967-11-25T01:23:00.000Z
