time
1973-07-21T00:46:00.000Z
1973-07-28T00:38:00.000Z
1973-08-04T00:42:00.000Z
1973-08-11T01:05:00.000Z
1973-08-18T00:51:00.000Z
1973-08-25T00:36:00.000Z
1973-09-08T00:31:00.000Z
1973-09-15T00:49:00.000Z
1973-09-22T00:43:00.000Z
1973-09-29T05:20:00.000Z
