time
1972-10-07T17:45:00.000Z
1972-10-14T16:50:00.000Z
1972-10-21T17:28:00.000Z
1972-10-28T18:47:00.000Z
1972-11-04T17:24:00.000Z
1972-11-11T15:40:00.000Z
1972-11-18T12:04:00.000Z
1972-11-25T16:00:00.000Z
1972-12-03T17:46:00.000Z
1972-12-09T18:44:00.000Z
