time
1972-08-02T16:49:00.000Z
1972-08-17T16:59:00.000Z
1972-08-25T13:18:00.000Z
1972-08-30T16:41:00.000Z
1972-08-31T10:54:00.000Z
1972-09-01T16:41:00.000Z
1972-09-06T16:04:00.000Z
1972-09-16T19:25:00.000Z
1972-09-26T17:04:00.000Z
1972-09-30T18:19:00.000Z
1972-10-02T17:47:00.000Z
